Date,PredictLabel,PredictLabelMean,PredictLabel1,PredictLabel5,PredictLabel10,PredictLabel15,PredictLabel20,PredictLabel30
2018/12/10,['nan' '0.08' '0.06' '0.16' '0.05' '0.13' '0.22'],0.11666666666666668,0.22,0.13,0.05,0.16,0.06,0.08
2018/12/11,['nan' '0.09' '0.07' '0.18' '0.06' '0.13' '0.25'],0.13,0.25,0.13,0.06,0.18,0.07,0.09
2018/12/12,['nan' '0.08' '0.08' '0.2' '0.05' '0.13' '0.26'],0.13333333333333333,0.26,0.13,0.05,0.2,0.08,0.08
2018/12/13,['nan' '0.09' '0.09' '0.19' '0.08' '0.13' '0.24'],0.1366666666666667,0.24,0.13,0.08,0.19,0.09,0.09
2018/12/14,['nan' '0.09' '0.09' '0.19' '0.08' '0.12' '0.26'],0.13833333333333334,0.26,0.12,0.08,0.19,0.09,0.09
2018/12/17,['nan' '0.09' '0.13' '0.2' '0.09' '0.14' '0.27'],0.15333333333333335,0.27,0.14,0.09,0.2,0.13,0.09
2018/12/18,['nan' '0.09' '0.1' '0.21' '0.11' '0.13' '0.28'],0.15333333333333335,0.28,0.13,0.11,0.21,0.1,0.09
2018/12/19,['nan' '0.09' '0.14' '0.26' '0.11' '0.13' '0.26'],0.165,0.26,0.13,0.11,0.26,0.14,0.09
2018/12/20,['nan' '0.08' '0.13' '0.27' '0.11' '0.13' '0.26'],0.16333333333333336,0.26,0.13,0.11,0.27,0.13,0.08
2018/12/21,['nan' '0.08' '0.14' '0.26' '0.12' '0.18' '0.26'],0.17333333333333334,0.26,0.18,0.12,0.26,0.14,0.08
2018/12/22,['nan' '0.08' '0.14' '0.26' '0.13' '0.2' '0.26'],0.17833333333333334,0.26,0.2,0.13,0.26,0.14,0.08
2018/12/24,['nan' '0.08' '0.14' '0.26' '0.14' '0.24' '0.25'],0.18500000000000003,0.25,0.24,0.14,0.26,0.14,0.08
2018/12/25,['nan' '0.08' '0.15' '0.27' '0.13' '0.24' '0.26'],0.18833333333333332,0.26,0.24,0.13,0.27,0.15,0.08
2018/12/26,['nan' '0.09' '0.15' '0.27' '0.13' '0.24' '0.26'],0.19000000000000003,0.26,0.24,0.13,0.27,0.15,0.09
2018/12/27,['nan' '0.09' '0.15' '0.29' '0.14' '0.24' '0.25'],0.19333333333333336,0.25,0.24,0.14,0.29,0.15,0.09
2018/12/28,['nan' '0.09' '0.15' '0.3' '0.17' '0.24' '0.24'],0.19833333333333333,0.24,0.24,0.17,0.3,0.15,0.09
2019/01/02,['nan' '0.11' '0.16' '0.31' '0.18' '0.24' '0.26'],0.21,0.26,0.24,0.18,0.31,0.16,0.11
2019/01/03,['nan' '0.1' '0.15' '0.31' '0.18' '0.24' '0.27'],0.20833333333333334,0.27,0.24,0.18,0.31,0.15,0.1
2019/01/04,['nan' '0.11' '0.15' '0.32' '0.18' '0.24' '0.31'],0.21833333333333335,0.31,0.24,0.18,0.32,0.15,0.11
2019/01/07,['nan' '0.12' '0.17' '0.32' '0.17' '0.24' '0.33'],0.225,0.33,0.24,0.17,0.32,0.17,0.12
2019/01/08,['nan' '0.15' '0.17' '0.32' '0.19' '0.25' '0.33'],0.23500000000000001,0.33,0.25,0.19,0.32,0.17,0.15
2019/01/09,['nan' '0.14' '0.17' '0.32' '0.21' '0.25' '0.34'],0.23833333333333337,0.34,0.25,0.21,0.32,0.17,0.14
2019/01/10,['nan' '0.14' '0.17' '0.31' '0.23' '0.25' '0.35'],0.2416666666666667,0.35,0.25,0.23,0.31,0.17,0.14
2019/01/11,['nan' '0.15' '0.17' '0.33' '0.22' '0.26' '0.38'],0.25166666666666665,0.38,0.26,0.22,0.33,0.17,0.15
2019/01/14,['nan' '0.15' '0.19' '0.35' '0.23' '0.27' '0.38'],0.26166666666666666,0.38,0.27,0.23,0.35,0.19,0.15
2019/01/15,['nan' '0.16' '0.24' '0.38' '0.24' '0.27' '0.38'],0.2783333333333333,0.38,0.27,0.24,0.38,0.24,0.16
2019/01/16,['nan' '0.17' '0.23' '0.39' '0.24' '0.27' '0.39'],0.2816666666666667,0.39,0.27,0.24,0.39,0.23,0.17
2019/01/17,['nan' '0.17' '0.23' '0.38' '0.25' '0.26' '0.39'],0.28,0.39,0.26,0.25,0.38,0.23,0.17
2019/01/18,['nan' '0.18' '0.22' '0.38' '0.25' '0.27' '0.4'],0.2833333333333334,0.4,0.27,0.25,0.38,0.22,0.18
2019/01/21,['nan' '0.17' '0.23' '0.39' '0.25' '0.27' '0.4'],0.285,0.4,0.27,0.25,0.39,0.23,0.17
2019/01/22,['nan' '0.16' '0.23' '0.4' '0.25' '0.29' '0.41'],0.29,0.41,0.29,0.25,0.4,0.23,0.16
2019/01/23,['nan' '0.17' '0.23' '0.44' '0.26' '0.29' '0.43'],0.30333333333333334,0.43,0.29,0.26,0.44,0.23,0.17
2019/01/24,['nan' '0.16' '0.23' '0.46' '0.26' '0.28' '0.43'],0.30333333333333334,0.43,0.28,0.26,0.46,0.23,0.16
2019/01/25,['nan' '0.16' '0.25' '0.46' '0.27' '0.32' '0.39'],0.30833333333333335,0.39,0.32,0.27,0.46,0.25,0.16
2019/01/28,['nan' '0.17' '0.27' '0.46' '0.27' '0.32' '0.38'],0.3116666666666667,0.38,0.32,0.27,0.46,0.27,0.17
2019/01/29,['nan' '0.17' '0.27' '0.46' '0.28' '0.31' '0.38'],0.3116666666666667,0.38,0.31,0.28,0.46,0.27,0.17
2019/01/30,['nan' '0.17' '0.27' '0.46' '0.29' '0.32' '0.39'],0.3166666666666667,0.39,0.32,0.29,0.46,0.27,0.17
2019/02/11,['nan' '0.16' '0.27' '0.46' '0.3' '0.33' '0.39'],0.31833333333333336,0.39,0.33,0.3,0.46,0.27,0.16
2019/02/12,['nan' '0.16' '0.28' '0.46' '0.3' '0.33' '0.39'],0.32000000000000006,0.39,0.33,0.3,0.46,0.28,0.16
2019/02/13,['nan' '0.17' '0.28' '0.48' '0.3' '0.33' '0.39'],0.325,0.39,0.33,0.3,0.48,0.28,0.17
2019/02/14,['nan' '0.16' '0.28' '0.51' '0.3' '0.32' '0.38'],0.325,0.38,0.32,0.3,0.51,0.28,0.16
2019/02/15,['nan' '0.16' '0.28' '0.5' '0.3' '0.32' '0.38'],0.3233333333333333,0.38,0.32,0.3,0.5,0.28,0.16
2019/02/18,['nan' '0.16' '0.26' '0.51' '0.3' '0.32' '0.39'],0.3233333333333333,0.39,0.32,0.3,0.51,0.26,0.16
2019/02/19,['nan' '0.16' '0.27' '0.51' '0.3' '0.32' '0.4'],0.32666666666666666,0.4,0.32,0.3,0.51,0.27,0.16
2019/02/20,['nan' '0.16' '0.28' '0.48' '0.32' '0.32' '0.41'],0.3283333333333333,0.41,0.32,0.32,0.48,0.28,0.16
2019/02/21,['nan' '0.16' '0.28' '0.49' '0.33' '0.32' '0.42'],0.3333333333333333,0.42,0.32,0.33,0.49,0.28,0.16
2019/02/22,['nan' '0.18' '0.28' '0.48' '0.33' '0.33' '0.44'],0.34,0.44,0.33,0.33,0.48,0.28,0.18
2019/02/25,['nan' '0.18' '0.28' '0.49' '0.33' '0.32' '0.44'],0.34,0.44,0.32,0.33,0.49,0.28,0.18
2019/02/26,['nan' '0.18' '0.27' '0.48' '0.34' '0.32' '0.45'],0.34,0.45,0.32,0.34,0.48,0.27,0.18
2019/02/27,['nan' '0.18' '0.28' '0.48' '0.34' '0.33' '0.46'],0.34500000000000003,0.46,0.33,0.34,0.48,0.28,0.18
2019/03/04,['nan' '0.18' '0.3' '0.48' '0.32' '0.33' '0.46'],0.34500000000000003,0.46,0.33,0.32,0.48,0.3,0.18
2019/03/05,['nan' '0.18' '0.29' '0.49' '0.32' '0.33' '0.49'],0.35000000000000003,0.49,0.33,0.32,0.49,0.29,0.18
2019/03/06,['nan' '0.18' '0.3' '0.48' '0.32' '0.33' '0.5'],0.35166666666666674,0.5,0.33,0.32,0.48,0.3,0.18
2019/03/07,['nan' '0.18' '0.32' '0.47' '0.31' '0.35' '0.5'],0.355,0.5,0.35,0.31,0.47,0.32,0.18
2019/03/08,['nan' '0.19' '0.31' '0.47' '0.31' '0.35' '0.5'],0.355,0.5,0.35,0.31,0.47,0.31,0.19
2019/03/11,['nan' '0.28' '0.31' '0.47' '0.32' '0.35' '0.5'],0.37166666666666665,0.5,0.35,0.32,0.47,0.31,0.28
2019/03/12,['nan' '0.3' '0.3' '0.48' '0.34' '0.35' '0.5'],0.37833333333333335,0.5,0.35,0.34,0.48,0.3,0.3
2019/03/13,['nan' '0.31' '0.31' '0.46' '0.35' '0.35' '0.5'],0.38000000000000006,0.5,0.35,0.35,0.46,0.31,0.31
2019/03/14,['nan' '0.3' '0.38' '0.46' '0.35' '0.35' '0.5'],0.38999999999999996,0.5,0.35,0.35,0.46,0.38,0.3
2019/03/15,['nan' '0.31' '0.41' '0.46' '0.35' '0.35' '0.52'],0.39999999999999997,0.52,0.35,0.35,0.46,0.41,0.31
2019/03/18,['nan' '0.31' '0.43' '0.46' '0.35' '0.35' '0.51'],0.40166666666666667,0.51,0.35,0.35,0.46,0.43,0.31
2019/03/19,['nan' '0.31' '0.42' '0.47' '0.35' '0.34' '0.51'],0.39999999999999997,0.51,0.34,0.35,0.47,0.42,0.31
2019/03/20,['nan' '0.31' '0.43' '0.48' '0.34' '0.34' '0.49'],0.3983333333333334,0.49,0.34,0.34,0.48,0.43,0.31
2019/03/21,['nan' '0.3' '0.46' '0.48' '0.33' '0.35' '0.47'],0.39833333333333326,0.47,0.35,0.33,0.48,0.46,0.3
2019/03/22,['nan' '0.3' '0.47' '0.52' '0.33' '0.35' '0.48'],0.4083333333333334,0.48,0.35,0.33,0.52,0.47,0.3
2019/03/25,['nan' '0.31' '0.46' '0.52' '0.34' '0.35' '0.49'],0.4116666666666666,0.49,0.35,0.34,0.52,0.46,0.31
2019/03/26,['nan' '0.3' '0.46' '0.52' '0.34' '0.36' '0.47'],0.4083333333333334,0.47,0.36,0.34,0.52,0.46,0.3
2019/03/27,['nan' '0.3' '0.45' '0.52' '0.35' '0.37' '0.46'],0.4083333333333334,0.46,0.37,0.35,0.52,0.45,0.3
2019/03/28,['nan' '0.3' '0.42' '0.54' '0.37' '0.37' '0.46'],0.41,0.46,0.37,0.37,0.54,0.42,0.3
2019/03/29,['nan' '0.32' '0.41' '0.54' '0.39' '0.35' '0.46'],0.4116666666666667,0.46,0.35,0.39,0.54,0.41,0.32
2019/04/01,['nan' '0.95' '0.99' '0.97' '0.98' '0.97' '0.92'],0.9633333333333334,0.92,0.97,0.98,0.97,0.99,0.95
2019/04/02,['nan' '0.93' '0.97' '0.96' '0.9' '0.94' '0.9'],0.9333333333333332,0.9,0.94,0.9,0.96,0.97,0.93
2019/04/03,['nan' '0.9' '0.98' '0.95' '0.85' '0.94' '0.9'],0.92,0.9,0.94,0.85,0.95,0.98,0.9
2019/04/08,['nan' '0.87' '0.97' '0.95' '0.85' '0.88' '0.9'],0.9033333333333334,0.9,0.88,0.85,0.95,0.97,0.87
2019/04/09,['nan' '0.85' '0.97' '0.9' '0.84' '0.89' '0.92'],0.8949999999999999,0.92,0.89,0.84,0.9,0.97,0.85
2019/04/10,['nan' '0.85' '0.93' '0.89' '0.82' '0.87' '0.87'],0.8716666666666666,0.87,0.87,0.82,0.89,0.93,0.85
2019/04/11,['nan' '0.83' '0.91' '0.87' '0.85' '0.86' '0.84'],0.86,0.84,0.86,0.85,0.87,0.91,0.83
2019/04/12,['nan' '0.83' '0.91' '0.88' '0.84' '0.86' '0.82'],0.8566666666666668,0.82,0.86,0.84,0.88,0.91,0.83
2019/04/15,['nan' '0.86' '0.9' '0.85' '0.85' '0.87' '0.79'],0.8533333333333334,0.79,0.87,0.85,0.85,0.9,0.86
2019/04/16,['nan' '0.83' '0.88' '0.87' '0.85' '0.87' '0.77'],0.8450000000000001,0.77,0.87,0.85,0.87,0.88,0.83
2019/04/17,['nan' '0.82' '0.89' '0.83' '0.8' '0.86' '0.74'],0.8233333333333334,0.74,0.86,0.8,0.83,0.89,0.82
2019/04/18,['nan' '0.82' '0.84' '0.83' '0.74' '0.86' '0.73'],0.8033333333333333,0.73,0.86,0.74,0.83,0.84,0.82
2019/04/19,['nan' '0.82' '0.83' '0.83' '0.75' '0.86' '0.75'],0.8066666666666666,0.75,0.86,0.75,0.83,0.83,0.82
2019/04/22,['nan' '0.82' '0.85' '0.84' '0.75' '0.86' '0.79'],0.8183333333333334,0.79,0.86,0.75,0.84,0.85,0.82
2019/04/23,['nan' '0.84' '0.85' '0.84' '0.73' '0.86' '0.81'],0.8216666666666667,0.81,0.86,0.73,0.84,0.85,0.84
2019/04/24,['nan' '0.8' '0.85' '0.84' '0.73' '0.86' '0.82'],0.8166666666666668,0.82,0.86,0.73,0.84,0.85,0.8
2019/04/25,['nan' '0.77' '0.84' '0.83' '0.73' '0.86' '0.82'],0.8083333333333335,0.82,0.86,0.73,0.83,0.84,0.77
2019/04/26,['nan' '0.76' '0.81' '0.81' '0.72' '0.86' '0.81'],0.7949999999999999,0.81,0.86,0.72,0.81,0.81,0.76
2019/04/29,['nan' '0.77' '0.81' '0.81' '0.74' '0.82' '0.81'],0.7933333333333333,0.81,0.82,0.74,0.81,0.81,0.77
2019/04/30,['nan' '0.78' '0.83' '0.8' '0.75' '0.77' '0.81'],0.79,0.81,0.77,0.75,0.8,0.83,0.78
2019/05/02,['nan' '0.78' '0.84' '0.79' '0.75' '0.77' '0.81'],0.79,0.81,0.77,0.75,0.79,0.84,0.78
2019/05/03,['nan' '0.78' '0.81' '0.78' '0.74' '0.77' '0.81'],0.7816666666666667,0.81,0.77,0.74,0.78,0.81,0.78
2019/05/06,['nan' '0.78' '0.78' '0.77' '0.75' '0.76' '0.81'],0.775,0.81,0.76,0.75,0.77,0.78,0.78
2019/05/07,['nan' '0.77' '0.77' '0.77' '0.74' '0.76' '0.77'],0.7633333333333333,0.77,0.76,0.74,0.77,0.77,0.77
2019/05/08,['nan' '0.77' '0.75' '0.77' '0.73' '0.75' '0.77'],0.7566666666666667,0.77,0.75,0.73,0.77,0.75,0.77
2019/05/09,['nan' '0.75' '0.71' '0.77' '0.73' '0.75' '0.77'],0.7466666666666667,0.77,0.75,0.73,0.77,0.71,0.75
2019/05/10,['nan' '0.74' '0.72' '0.77' '0.72' '0.75' '0.77'],0.7450000000000001,0.77,0.75,0.72,0.77,0.72,0.74
2019/05/13,['nan' '0.74' '0.73' '0.78' '0.73' '0.75' '0.78'],0.7516666666666666,0.78,0.75,0.73,0.78,0.73,0.74
2019/05/14,['nan' '0.74' '0.73' '0.78' '0.73' '0.75' '0.79'],0.7533333333333333,0.79,0.75,0.73,0.78,0.73,0.74
2019/05/15,['nan' '0.75' '0.73' '0.78' '0.73' '0.73' '0.79'],0.7516666666666666,0.79,0.73,0.73,0.78,0.73,0.75
2019/05/16,['nan' '0.73' '0.74' '0.75' '0.73' '0.73' '0.8'],0.7466666666666666,0.8,0.73,0.73,0.75,0.74,0.73
2019/05/17,['nan' '0.73' '0.74' '0.73' '0.71' '0.72' '0.78'],0.735,0.78,0.72,0.71,0.73,0.74,0.73
2019/05/20,['nan' '0.74' '0.74' '0.72' '0.72' '0.72' '0.74'],0.73,0.74,0.72,0.72,0.72,0.74,0.74
2019/05/21,['nan' '0.74' '0.74' '0.73' '0.72' '0.73' '0.73'],0.7316666666666666,0.73,0.73,0.72,0.73,0.74,0.74
2019/05/22,['nan' '0.75' '0.74' '0.72' '0.72' '0.75' '0.73'],0.735,0.73,0.75,0.72,0.72,0.74,0.75
2019/05/23,['nan' '0.74' '0.72' '0.72' '0.71' '0.75' '0.67'],0.7183333333333333,0.67,0.75,0.71,0.72,0.72,0.74
2019/05/24,['nan' '0.73' '0.7' '0.71' '0.7' '0.74' '0.66'],0.7066666666666667,0.66,0.74,0.7,0.71,0.7,0.73
2019/05/27,['nan' '0.72' '0.7' '0.7' '0.72' '0.74' '0.72'],0.7166666666666667,0.72,0.74,0.72,0.7,0.7,0.72
2019/05/28,['nan' '0.74' '0.71' '0.7' '0.65' '0.73' '0.73'],0.71,0.73,0.73,0.65,0.7,0.71,0.74
2019/05/29,['nan' '0.73' '0.71' '0.68' '0.63' '0.73' '0.73'],0.7016666666666667,0.73,0.73,0.63,0.68,0.71,0.73
2019/05/30,['nan' '0.73' '0.74' '0.68' '0.66' '0.73' '0.73'],0.7116666666666666,0.73,0.73,0.66,0.68,0.74,0.73
2019/05/31,['nan' '0.73' '0.76' '0.69' '0.67' '0.74' '0.72'],0.7183333333333333,0.72,0.74,0.67,0.69,0.76,0.73
2019/06/03,['nan' '0.76' '0.8' '0.86' '0.69' '0.82' '0.83'],0.7933333333333333,0.83,0.82,0.69,0.86,0.8,0.76
2019/06/04,['nan' '0.76' '0.83' '0.84' '0.46' '0.81' '0.74'],0.7399999999999999,0.74,0.81,0.46,0.84,0.83,0.76
2019/06/05,['nan' '0.74' '0.87' '0.81' '0.51' '0.73' '0.72'],0.73,0.72,0.73,0.51,0.81,0.87,0.74
2019/06/06,['nan' '0.73' '0.84' '0.81' '0.55' '0.72' '0.71'],0.7266666666666666,0.71,0.72,0.55,0.81,0.84,0.73
2019/06/10,['nan' '0.73' '0.82' '0.8' '0.48' '0.74' '0.65'],0.7033333333333333,0.65,0.74,0.48,0.8,0.82,0.73
2019/06/11,['nan' '0.74' '0.84' '0.8' '0.54' '0.74' '0.61'],0.7116666666666668,0.61,0.74,0.54,0.8,0.84,0.74
2019/06/12,['nan' '0.71' '0.84' '0.79' '0.47' '0.77' '0.65'],0.705,0.65,0.77,0.47,0.79,0.84,0.71
2019/06/13,['nan' '0.73' '0.78' '0.79' '0.47' '0.78' '0.59'],0.69,0.59,0.78,0.47,0.79,0.78,0.73
2019/06/14,['nan' '0.73' '0.76' '0.79' '0.48' '0.66' '0.63'],0.6750000000000002,0.63,0.66,0.48,0.79,0.76,0.73
2019/06/17,['nan' '0.72' '0.77' '0.81' '0.57' '0.63' '0.59'],0.6816666666666666,0.59,0.63,0.57,0.81,0.77,0.72
2019/06/18,['nan' '0.69' '0.79' '0.82' '0.57' '0.64' '0.61'],0.6866666666666666,0.61,0.64,0.57,0.82,0.79,0.69
2019/06/19,['nan' '0.66' '0.78' '0.81' '0.58' '0.63' '0.64'],0.6833333333333332,0.64,0.63,0.58,0.81,0.78,0.66
2019/06/20,['nan' '0.67' '0.78' '0.8' '0.59' '0.62' '0.66'],0.6866666666666666,0.66,0.62,0.59,0.8,0.78,0.67
2019/06/21,['nan' '0.68' '0.78' '0.8' '0.58' '0.61' '0.68'],0.6883333333333334,0.68,0.61,0.58,0.8,0.78,0.68
2019/06/24,['nan' '0.66' '0.77' '0.76' '0.63' '0.58' '0.69'],0.6816666666666666,0.69,0.58,0.63,0.76,0.77,0.66
2019/06/25,['nan' '0.66' '0.76' '0.75' '0.66' '0.61' '0.68'],0.6866666666666666,0.68,0.61,0.66,0.75,0.76,0.66
2019/06/26,['nan' '0.67' '0.76' '0.71' '0.67' '0.62' '0.65'],0.68,0.65,0.62,0.67,0.71,0.76,0.67
2019/06/27,['nan' '0.67' '0.74' '0.71' '0.65' '0.63' '0.59'],0.6649999999999999,0.59,0.63,0.65,0.71,0.74,0.67
2019/06/28,['nan' '0.64' '0.76' '0.71' '0.67' '0.65' '0.65'],0.68,0.65,0.65,0.67,0.71,0.76,0.64
2019/07/01,['nan' '0.63' '0.69' '0.72' '0.68' '0.65' '0.63'],0.6666666666666666,0.63,0.65,0.68,0.72,0.69,0.63
2019/07/02,['nan' '0.63' '0.67' '0.72' '0.66' '0.64' '0.6'],0.6533333333333334,0.6,0.64,0.66,0.72,0.67,0.63
2019/07/03,['nan' '0.64' '0.67' '0.73' '0.67' '0.65' '0.62'],0.6633333333333333,0.62,0.65,0.67,0.73,0.67,0.64
2019/07/04,['nan' '0.63' '0.67' '0.74' '0.67' '0.66' '0.62'],0.665,0.62,0.66,0.67,0.74,0.67,0.63
2019/07/05,['nan' '0.64' '0.67' '0.73' '0.67' '0.65' '0.59'],0.6583333333333333,0.59,0.65,0.67,0.73,0.67,0.64
2019/07/08,['nan' '0.62' '0.68' '0.73' '0.67' '0.65' '0.58'],0.655,0.58,0.65,0.67,0.73,0.68,0.62
2019/07/09,['nan' '0.6' '0.69' '0.72' '0.68' '0.67' '0.57'],0.6549999999999999,0.57,0.67,0.68,0.72,0.69,0.6
2019/07/10,['nan' '0.58' '0.69' '0.71' '0.68' '0.67' '0.58'],0.6516666666666667,0.58,0.67,0.68,0.71,0.69,0.58
2019/07/11,['nan' '0.57' '0.68' '0.72' '0.66' '0.65' '0.57'],0.6416666666666666,0.57,0.65,0.66,0.72,0.68,0.57
2019/07/12,['nan' '0.59' '0.67' '0.72' '0.65' '0.65' '0.53'],0.6349999999999999,0.53,0.65,0.65,0.72,0.67,0.59
2019/07/15,['nan' '0.58' '0.67' '0.72' '0.64' '0.63' '0.52'],0.6266666666666666,0.52,0.63,0.64,0.72,0.67,0.58
2019/07/16,['nan' '0.58' '0.66' '0.71' '0.68' '0.59' '0.53'],0.625,0.53,0.59,0.68,0.71,0.66,0.58
2019/07/17,['nan' '0.57' '0.67' '0.71' '0.68' '0.57' '0.5'],0.6166666666666666,0.5,0.57,0.68,0.71,0.67,0.57
2019/07/18,['nan' '0.58' '0.7' '0.71' '0.68' '0.57' '0.54'],0.63,0.54,0.57,0.68,0.71,0.7,0.58
2019/07/19,['nan' '0.58' '0.67' '0.71' '0.68' '0.57' '0.56'],0.6283333333333333,0.56,0.57,0.68,0.71,0.67,0.58
2019/07/22,['nan' '0.58' '0.67' '0.71' '0.68' '0.6' '0.57'],0.635,0.57,0.6,0.68,0.71,0.67,0.58
2019/07/23,['nan' '0.6' '0.68' '0.69' '0.68' '0.59' '0.57'],0.6349999999999999,0.57,0.59,0.68,0.69,0.68,0.6
2019/07/24,['nan' '0.61' '0.7' '0.69' '0.67' '0.62' '0.58'],0.645,0.58,0.62,0.67,0.69,0.7,0.61
2019/07/25,['nan' '0.61' '0.7' '0.68' '0.67' '0.62' '0.57'],0.6416666666666667,0.57,0.62,0.67,0.68,0.7,0.61
2019/07/26,['nan' '0.6' '0.71' '0.7' '0.69' '0.63' '0.6'],0.6549999999999999,0.6,0.63,0.69,0.7,0.71,0.6
2019/07/29,['nan' '0.59' '0.71' '0.69' '0.71' '0.62' '0.59'],0.6516666666666666,0.59,0.62,0.71,0.69,0.71,0.59
2019/07/30,['nan' '0.6' '0.71' '0.68' '0.72' '0.63' '0.59'],0.6549999999999999,0.59,0.63,0.72,0.68,0.71,0.6
2019/07/31,['nan' '0.6' '0.71' '0.67' '0.72' '0.63' '0.6'],0.655,0.6,0.63,0.72,0.67,0.71,0.6
2019/08/01,['nan' '0.61' '0.71' '0.66' '0.71' '0.63' '0.6'],0.6533333333333333,0.6,0.63,0.71,0.66,0.71,0.61
2019/08/02,['nan' '0.58' '0.69' '0.66' '0.71' '0.63' '0.6'],0.645,0.6,0.63,0.71,0.66,0.69,0.58
2019/08/05,['nan' '0.57' '0.68' '0.66' '0.7' '0.62' '0.59'],0.6366666666666667,0.59,0.62,0.7,0.66,0.68,0.57
2019/08/06,['nan' '0.57' '0.69' '0.65' '0.7' '0.61' '0.58'],0.6333333333333332,0.58,0.61,0.7,0.65,0.69,0.57
2019/08/07,['nan' '0.57' '0.68' '0.66' '0.71' '0.62' '0.59'],0.6383333333333333,0.59,0.62,0.71,0.66,0.68,0.57
2019/08/08,['nan' '0.57' '0.67' '0.64' '0.7' '0.64' '0.59'],0.635,0.59,0.64,0.7,0.64,0.67,0.57
2019/08/12,['nan' '0.57' '0.67' '0.65' '0.7' '0.66' '0.6'],0.6416666666666667,0.6,0.66,0.7,0.65,0.67,0.57
2019/08/13,['nan' '0.56' '0.69' '0.64' '0.7' '0.65' '0.58'],0.6366666666666666,0.58,0.65,0.7,0.64,0.69,0.56
2019/08/14,['nan' '0.56' '0.68' '0.64' '0.7' '0.65' '0.59'],0.6366666666666666,0.59,0.65,0.7,0.64,0.68,0.56
2019/08/15,['nan' '0.56' '0.69' '0.64' '0.7' '0.65' '0.58'],0.6366666666666666,0.58,0.65,0.7,0.64,0.69,0.56
2019/08/16,['nan' '0.56' '0.69' '0.64' '0.7' '0.66' '0.58'],0.6383333333333333,0.58,0.66,0.7,0.64,0.69,0.56
2019/08/19,['nan' '0.56' '0.66' '0.66' '0.7' '0.66' '0.58'],0.6366666666666667,0.58,0.66,0.7,0.66,0.66,0.56
2019/08/20,['nan' '0.61' '0.66' '0.66' '0.7' '0.67' '0.6'],0.65,0.6,0.67,0.7,0.66,0.66,0.61
2019/08/21,['nan' '0.61' '0.65' '0.68' '0.72' '0.68' '0.6'],0.6566666666666667,0.6,0.68,0.72,0.68,0.65,0.61
2019/08/22,['nan' '0.61' '0.67' '0.7' '0.72' '0.68' '0.6'],0.6633333333333334,0.6,0.68,0.72,0.7,0.67,0.61
2019/08/23,['nan' '0.61' '0.66' '0.7' '0.75' '0.69' '0.64'],0.6749999999999999,0.64,0.69,0.75,0.7,0.66,0.61
2019/08/26,['nan' '0.61' '0.66' '0.72' '0.75' '0.68' '0.67'],0.6816666666666668,0.67,0.68,0.75,0.72,0.66,0.61
2019/08/27,['nan' '0.61' '0.65' '0.72' '0.74' '0.68' '0.68'],0.68,0.68,0.68,0.74,0.72,0.65,0.61
2019/08/28,['nan' '0.57' '0.66' '0.7' '0.74' '0.68' '0.68'],0.6716666666666667,0.68,0.68,0.74,0.7,0.66,0.57
2019/08/29,['nan' '0.57' '0.66' '0.69' '0.75' '0.68' '0.67'],0.67,0.67,0.68,0.75,0.69,0.66,0.57
2019/08/30,['nan' '0.57' '0.66' '0.71' '0.75' '0.66' '0.68'],0.6716666666666667,0.68,0.66,0.75,0.71,0.66,0.57
2019/09/02,['nan' '1.0' '1.0' '0.98' '0.98' '0.97' '0.99'],0.9866666666666667,0.99,0.97,0.98,0.98,1.0,1.0
2019/09/03,['nan' '1.0' '0.94' '0.94' '0.95' '0.93' '0.98'],0.9566666666666667,0.98,0.93,0.95,0.94,0.94,1.0
2019/09/04,['nan' '0.93' '0.94' '0.97' '0.91' '0.96' '0.98'],0.9483333333333333,0.98,0.96,0.91,0.97,0.94,0.93
2019/09/05,['nan' '0.91' '0.89' '0.97' '0.9' '0.95' '0.98'],0.9333333333333332,0.98,0.95,0.9,0.97,0.89,0.91
2019/09/06,['nan' '0.91' '0.9' '0.95' '0.89' '0.96' '0.97'],0.9299999999999998,0.97,0.96,0.89,0.95,0.9,0.91
2019/09/09,['nan' '0.9' '0.89' '0.92' '0.89' '0.95' '0.96'],0.9183333333333333,0.96,0.95,0.89,0.92,0.89,0.9
2019/09/10,['nan' '0.89' '0.89' '0.92' '0.88' '0.93' '0.94'],0.9083333333333332,0.94,0.93,0.88,0.92,0.89,0.89
2019/09/11,['nan' '0.87' '0.77' '0.91' '0.88' '0.92' '0.93'],0.88,0.93,0.92,0.88,0.91,0.77,0.87
2019/09/12,['nan' '0.89' '0.81' '0.92' '0.86' '0.93' '0.93'],0.89,0.93,0.93,0.86,0.92,0.81,0.89
2019/09/16,['nan' '0.9' '0.8' '0.93' '0.86' '0.9' '0.91'],0.8833333333333334,0.91,0.9,0.86,0.93,0.8,0.9
2019/09/17,['nan' '0.89' '0.81' '0.89' '0.86' '0.92' '0.91'],0.88,0.91,0.92,0.86,0.89,0.81,0.89
2019/09/18,['nan' '0.86' '0.82' '0.87' '0.86' '0.92' '0.91'],0.8733333333333334,0.91,0.92,0.86,0.87,0.82,0.86
2019/09/19,['nan' '0.85' '0.79' '0.86' '0.87' '0.93' '0.91'],0.8683333333333333,0.91,0.93,0.87,0.86,0.79,0.85
